run_id,ticker,analysis_date,knot_strategy,lambda_val,penalty_order,knot_density_key,degree_key,filter_key,n_knots_x,n_knots_y,degree_x,degree_y,filter_min_vol,filter_spread_rel,filter_min_ttm,iv_mae,iv_rmse,iv_median_ae,iv_std_err,iv_min_abs_err,iv_max_abs_err,price_mae,price_rmse,price_median_ae,price_std_err,price_min_abs_err,price_max_abs_err,spline_solver_iterations,spline_solver_status,avg_iv_iterations,iv_success_rate,computation_time,final_data_points,status
AMD_uniform_L0.00e+00_Pen2_medium_cubic,AMD,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.081447,0.173271,0.016916,0.161286,6.9e-05,1.434756,0.234972,0.372447,0.099413,0.372811,0.0,1.892468,679,2,3.7,0.998043,0.618337,510,Success
AMD_uniform_L1.00e-04_Pen2_medium_cubic,AMD,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08118,0.172957,0.016918,0.160949,3.3e-05,1.411251,0.234628,0.371194,0.097369,0.371556,2e-06,1.856485,480,2,3.7,0.998043,0.530781,510,Success
AMD_uniform_L1.00e-03_Pen2_medium_cubic,AMD,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.080828,0.172073,0.01742,0.159996,6.1e-05,1.330317,0.236402,0.369439,0.101748,0.369786,6.1e-05,1.685147,298,2,3.7,0.998043,0.521354,510,Success
AMD_uniform_L1.00e-02_Pen2_medium_cubic,AMD,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.079403,0.16779,0.01752,0.155372,1.7e-05,1.16555,0.23788,0.357756,0.129242,0.357402,0.000767,1.537835,162,2,3.7,0.998043,0.518609,510,Success
AMD_uniform_L1.00e-01_Pen2_medium_cubic,AMD,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.086406,0.156105,0.030273,0.142647,1.7e-05,0.796308,0.434211,0.680392,0.260726,0.66333,0.000384,6.046139,93,2,3.7,0.998043,0.516465,510,Success
AMD_uniform_L5.00e-01_Pen2_medium_cubic,AMD,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.0963,0.14537,0.053363,0.130789,0.000296,0.659183,0.649152,1.167113,0.358822,1.096522,0.000254,11.250243,90,2,3.7,0.998043,0.545641,510,Success
AMD_uniform_L1.00e+00_Pen2_medium_cubic,AMD,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.100483,0.143797,0.065556,0.129034,0.000584,0.740048,0.763218,1.366247,0.459162,1.251605,0.000265,12.78776,95,2,3.7,0.998043,0.515743,510,Success
AMD_uniform_L2.50e+00_Pen2_medium_cubic,AMD,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.106831,0.148393,0.082093,0.134147,0.000331,0.827053,0.974949,1.624983,0.694748,1.427982,0.003165,13.103502,110,2,3.7,0.998043,0.514061,510,Success
AMD_uniform_L5.00e+00_Pen2_medium_cubic,AMD,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.116511,0.155005,0.097723,0.14144,0.000221,0.864005,1.198793,1.812316,0.882689,1.533578,0.003179,12.013589,121,2,3.7,0.998043,0.513864,510,Success
AMD_uniform_L1.00e+01_Pen2_medium_cubic,AMD,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.129499,0.162347,0.112611,0.149465,0.001728,0.873601,1.440553,2.020047,1.175833,1.650865,0.003471,10.171468,124,2,3.7,0.998043,0.513214,510,Success
AMD_uniform_L1.50e+01_Pen2_medium_cubic,AMD,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.13638,0.166842,0.119601,0.154345,0.000385,0.868847,1.579714,2.163286,1.32502,1.744488,0.005418,8.954029,125,2,3.7,0.998043,0.51665,510,Success
AMD_uniform_L2.00e+01_Pen2_medium_cubic,AMD,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.140846,0.17009,0.121285,0.157858,0.000666,0.862492,1.674,2.273361,1.363615,1.823288,0.004617,8.101155,127,2,3.7,0.998043,0.515438,510,Success
T_uniform_L0.00e+00_Pen2_medium_cubic,T,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.084209,0.131261,0.049835,0.103728,0.000128,0.838065,0.037956,0.169961,0.004247,0.169575,0.0,1.628266,612,2,4.242424,0.846154,0.209922,99,Success
T_uniform_L1.00e-04_Pen2_medium_cubic,T,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.085568,0.132682,0.052218,0.10554,0.001481,0.848812,0.036432,0.168444,0.011814,0.168015,4e-06,1.628266,513,2,4.242424,0.846154,0.145519,99,Success
T_uniform_L1.00e-03_Pen2_medium_cubic,T,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.085122,0.132151,0.054898,0.104864,0.000793,0.84717,0.04066,0.169124,0.01548,0.168777,4.5e-05,1.628266,290,2,4.242424,0.846154,0.140676,99,Success
T_uniform_L1.00e-02_Pen2_medium_cubic,T,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.083582,0.129461,0.053029,0.101417,0.001791,0.822523,0.05618,0.17863,0.02253,0.178879,2.2e-05,1.628266,158,2,4.242424,0.846154,0.137306,99,Success
T_uniform_L1.00e-01_Pen2_medium_cubic,T,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.085026,0.130747,0.058168,0.10307,0.001991,0.826155,0.083685,0.211135,0.033813,0.212186,0.000382,1.628266,111,2,4.242424,0.846154,0.137273,99,Success
T_uniform_L5.00e-01_Pen2_medium_cubic,T,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08489,0.138319,0.050473,0.112613,0.00162,0.873676,0.106224,0.221577,0.062229,0.22103,0.001505,1.628266,115,2,4.242424,0.846154,0.13718,99,Success
T_uniform_L1.00e+00_Pen2_medium_cubic,T,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.084946,0.142695,0.045159,0.117999,0.002311,0.897001,0.120926,0.231777,0.065812,0.22934,0.000689,1.628266,122,2,4.242424,0.846154,0.137235,99,Success
T_uniform_L2.50e+00_Pen2_medium_cubic,T,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.085204,0.148909,0.041968,0.125517,0.001162,0.92394,0.144601,0.254287,0.072741,0.248078,0.001259,1.628266,125,2,4.242424,0.846154,0.137562,99,Success
T_uniform_L5.00e+00_Pen2_medium_cubic,T,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.086878,0.153342,0.041634,0.130798,0.000246,0.939441,0.161452,0.275003,0.088529,0.26567,0.000233,1.628266,127,2,4.242424,0.846154,0.136734,99,Success
T_uniform_L1.00e+01_Pen2_medium_cubic,T,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.088745,0.156832,0.042935,0.134913,0.000128,0.950088,0.174971,0.293253,0.107383,0.281358,0.002289,1.628266,128,2,4.242424,0.846154,0.137346,99,Success
T_uniform_L1.50e+01_Pen2_medium_cubic,T,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.08972,0.158321,0.044227,0.13666,0.000228,0.954302,0.180812,0.301491,0.10208,0.288479,0.002803,1.628266,129,2,4.242424,0.846154,0.136699,99,Success
T_uniform_L2.00e+01_Pen2_medium_cubic,T,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.090253,0.159147,0.044957,0.137625,0.000579,0.956563,0.184016,0.306183,0.099096,0.292542,0.000552,1.628266,130,2,4.242424,0.846154,0.137134,99,Success
JPM_uniform_L0.00e+00_Pen2_medium_cubic,JPM,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.032342,0.057742,0.020449,0.050285,0.001768,0.280737,0.103092,0.231838,0.041194,0.23186,0.0,2.15,634,2,4.013699,1.0,0.266683,146,Success
JPM_uniform_L1.00e-04_Pen2_medium_cubic,JPM,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.032243,0.057697,0.020728,0.050233,0.000904,0.280525,0.111026,0.231596,0.059881,0.231625,0.000107,2.15,379,2,4.013699,1.0,0.214194,146,Success
JPM_uniform_L1.00e-03_Pen2_medium_cubic,JPM,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.032179,0.057703,0.020939,0.050239,0.000205,0.279485,0.108743,0.227016,0.057524,0.227099,0.000208,2.15,231,2,4.013699,1.0,0.188475,146,Success
JPM_uniform_L1.00e-02_Pen2_medium_cubic,JPM,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.032232,0.058684,0.020899,0.051371,0.000443,0.277356,0.118586,0.234534,0.078807,0.235134,5.7e-05,2.15,135,2,4.013699,1.0,0.186322,146,Success
JPM_uniform_L1.00e-01_Pen2_medium_cubic,JPM,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.032846,0.061711,0.020335,0.054827,0.000285,0.323191,0.157415,0.315152,0.093642,0.31606,0.000832,2.15,99,2,4.013699,1.0,0.185846,146,Success
JPM_uniform_L5.00e-01_Pen2_medium_cubic,JPM,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.033198,0.063805,0.021132,0.057189,0.000218,0.350739,0.197225,0.335373,0.143027,0.335899,0.001465,2.15,110,2,4.013699,1.0,0.185112,146,Success
JPM_uniform_L1.00e+00_Pen2_medium_cubic,JPM,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.033437,0.064484,0.021328,0.057951,0.00053,0.35732,0.203785,0.333735,0.153352,0.334181,8.2e-05,2.15,120,2,4.013699,1.0,0.185904,146,Success
JPM_uniform_L2.50e+00_Pen2_medium_cubic,JPM,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.033901,0.065232,0.020589,0.058788,2.1e-05,0.362903,0.208874,0.330398,0.157628,0.330802,0.00035,2.15,124,2,4.013699,1.0,0.206254,146,Success
JPM_uniform_L5.00e+00_Pen2_medium_cubic,JPM,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.034361,0.065719,0.021019,0.059331,8.5e-05,0.365866,0.212166,0.325843,0.156788,0.32622,0.001454,2.15,125,2,4.013699,1.0,0.185059,146,Success
JPM_uniform_L1.00e+01_Pen2_medium_cubic,JPM,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.034836,0.06616,0.021402,0.059823,0.000235,0.368513,0.20944,0.317111,0.152365,0.317498,0.001117,2.15,127,2,4.013699,1.0,0.185882,146,Success
JPM_uniform_L1.50e+01_Pen2_medium_cubic,JPM,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.035128,0.066407,0.021417,0.060097,0.000424,0.370049,0.206129,0.311698,0.159156,0.312133,0.000643,2.15,129,2,4.013699,1.0,0.187401,146,Success
JPM_uniform_L2.00e+01_Pen2_medium_cubic,JPM,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.035339,0.066578,0.021391,0.060288,0.000371,0.371131,0.203368,0.309105,0.160863,0.309595,0.000675,2.15,129,2,4.013699,1.0,0.186422,146,Success
MA_uniform_L0.00e+00_Pen2_medium_cubic,MA,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.039223,0.083065,0.012374,0.08012,0.000279,0.388021,0.289731,1.423426,0.011999,1.411258,0.0,8.875,177,2,4.017544,0.982759,0.176044,57,Success
MA_uniform_L1.00e-04_Pen2_medium_cubic,MA,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.038744,0.081503,0.013423,0.07847,0.000708,0.367699,0.386381,1.4364,0.09728,1.424525,5.5e-05,8.875,308,2,4.017544,0.982759,0.115858,57,Success
MA_uniform_L1.00e-03_Pen2_medium_cubic,MA,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.038425,0.080495,0.013053,0.077404,0.000221,0.351153,0.449586,1.45541,0.125819,1.443592,0.000741,8.875,228,2,4.017544,0.982759,0.113667,57,Success
MA_uniform_L1.00e-02_Pen2_medium_cubic,MA,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.038346,0.079491,0.013801,0.07634,0.000327,0.328976,0.519887,1.494596,0.164722,1.480597,0.000867,8.875,141,2,4.017544,0.982759,0.111999,57,Success
MA_uniform_L1.00e-01_Pen2_medium_cubic,MA,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.038316,0.077975,0.01538,0.074731,0.000882,0.293406,0.605335,1.54475,0.224828,1.526861,0.000697,8.875,118,2,4.017544,0.982759,0.11229,57,Success
MA_uniform_L5.00e-01_Pen2_medium_cubic,MA,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.037294,0.077529,0.014823,0.074258,5e-05,0.288668,0.671909,1.599837,0.268222,1.585937,0.002766,8.875,123,2,4.017544,0.982759,0.111829,57,Success
MA_uniform_L1.00e+00_Pen2_medium_cubic,MA,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.036909,0.077569,0.012983,0.0743,4.4e-05,0.298156,0.711317,1.621721,0.293781,1.611613,0.003486,8.875,125,2,4.017544,0.982759,0.111483,57,Success
MA_uniform_L2.50e+00_Pen2_medium_cubic,MA,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.036995,0.077769,0.014415,0.074512,0.00011,0.307359,0.753545,1.645511,0.375637,1.639942,0.004106,8.875,128,2,4.017544,0.982759,0.111959,57,Success
MA_uniform_L5.00e+00_Pen2_medium_cubic,MA,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.037203,0.077977,0.014371,0.074734,0.00035,0.311807,0.778474,1.659003,0.425012,1.655694,0.004331,8.875,129,2,4.017544,0.982759,0.110965,57,Success
MA_uniform_L1.00e+01_Pen2_medium_cubic,MA,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.037404,0.078195,0.014265,0.074966,0.000414,0.314748,0.797427,1.66906,0.442695,1.667097,0.004414,8.875,130,2,4.017544,0.982759,0.111686,57,Success
MA_uniform_L1.50e+01_Pen2_medium_cubic,MA,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.037512,0.078313,0.014393,0.07509,0.000104,0.315971,0.80767,1.673605,0.452824,1.672135,0.004425,8.875,131,2,4.017544,0.982759,0.112171,57,Success
MA_uniform_L2.00e+01_Pen2_medium_cubic,MA,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.037583,0.078387,0.014371,0.075169,8.7e-05,0.316662,0.813869,1.676293,0.466187,1.675082,0.004424,8.875,131,2,4.017544,0.982759,0.111311,57,Success
NFLX_uniform_L0.00e+00_Pen2_medium_cubic,NFLX,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.075655,0.109863,0.056217,0.095858,0.001441,0.370261,0.22698,1.124792,1e-06,1.124791,0.0,5.95,34,2,5.107143,1.0,0.159106,28,Success
NFLX_uniform_L1.00e-04_Pen2_medium_cubic,NFLX,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.075547,0.109776,0.056284,0.095754,0.00335,0.370261,0.248976,1.126004,0.021633,1.126527,0.000269,5.95,335,2,5.107143,1.0,0.115027,28,Success
NFLX_uniform_L1.00e-03_Pen2_medium_cubic,NFLX,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.07472,0.108597,0.056444,0.09435,0.018463,0.370261,0.278599,1.132415,0.022723,1.13604,0.000448,5.95,226,2,5.107143,1.0,0.112453,28,Success
NFLX_uniform_L1.00e-02_Pen2_medium_cubic,NFLX,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.072955,0.107108,0.056859,0.092568,0.004967,0.370261,0.442895,1.208715,0.062637,1.227111,0.00036,5.95,150,2,5.107143,1.0,0.110314,28,Success
NFLX_uniform_L1.00e-01_Pen2_medium_cubic,NFLX,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.0788,0.113716,0.060402,0.10041,0.008595,0.370261,1.144108,2.436558,0.238189,2.399002,0.001036,9.552842,121,2,5.107143,1.0,0.110415,28,Success
NFLX_uniform_L5.00e-01_Pen2_medium_cubic,NFLX,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.09416,0.130287,0.074368,0.119479,0.004569,0.398599,2.503619,5.366124,0.313062,5.067298,0.009259,19.062305,125,2,5.107143,1.0,0.109838,28,Success
NFLX_uniform_L1.00e+00_Pen2_medium_cubic,NFLX,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.105261,0.141459,0.075775,0.131999,0.010535,0.435726,3.285503,7.373625,0.271724,6.948319,0.005954,27.420025,126,2,5.107143,1.0,0.109428,28,Success
NFLX_uniform_L2.50e+00_Pen2_medium_cubic,NFLX,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.117289,0.155423,0.079474,0.147387,0.006332,0.471209,4.267815,10.103324,0.279686,9.548273,0.009879,41.404183,129,2,5.107143,1.0,0.109918,28,Success
NFLX_uniform_L5.00e+00_Pen2_medium_cubic,NFLX,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.123051,0.163239,0.074958,0.155903,0.007261,0.485968,4.819048,11.796513,0.298007,11.176602,0.009936,49.883258,130,2,5.107143,1.0,0.109863,28,Success
NFLX_uniform_L1.00e+01_Pen2_medium_cubic,NFLX,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.126472,0.168472,0.071983,0.161573,0.01034,0.493536,5.187676,13.009114,0.32465,12.347525,0.002835,55.841436,130,2,5.107143,1.0,0.109682,28,Success
NFLX_uniform_L1.50e+01_Pen2_medium_cubic,NFLX,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.127713,0.170547,0.070526,0.163815,0.012308,0.49597,5.33682,13.506477,0.340023,12.828578,0.009967,58.252957,130,2,5.107143,1.0,0.110059,28,Success
NFLX_uniform_L2.00e+01_Pen2_medium_cubic,NFLX,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.128356,0.171671,0.070612,0.165028,0.013576,0.497147,5.417509,13.779209,0.349702,13.092502,0.009971,59.566583,131,2,5.107143,1.0,0.110158,28,Success
COST_uniform_L0.00e+00_Pen2_medium_cubic,COST,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.108457,0.141506,0.096933,0.110723,0.000254,0.331503,0.385184,1.684283,0.0,1.671913,0.0,9.0,74,2,5.666667,0.967742,0.155628,30,Success
COST_uniform_L1.00e-04_Pen2_medium_cubic,COST,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.107415,0.143236,0.078362,0.113001,0.002607,0.355028,0.439553,1.689356,0.04154,1.673422,0.000245,9.0,298,2,5.666667,0.967742,0.100825,30,Success
COST_uniform_L1.00e-03_Pen2_medium_cubic,COST,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.107011,0.142671,0.075029,0.112259,0.005808,0.354821,0.4745,1.694237,0.055756,1.674923,0.000452,9.0,207,2,5.666667,0.967742,0.099784,30,Success
COST_uniform_L1.00e-02_Pen2_medium_cubic,COST,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.107963,0.141333,0.072173,0.110494,0.010811,0.352401,0.565626,1.711278,0.130145,1.697174,0.006376,9.0,136,2,5.666667,0.967742,0.097649,30,Success
COST_uniform_L1.00e-01_Pen2_medium_cubic,COST,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.112079,0.142881,0.085761,0.112535,0.01013,0.357166,0.736301,1.784356,0.255299,1.805689,0.016842,9.0,117,2,5.666667,0.967742,0.098344,30,Success
COST_uniform_L5.00e-01_Pen2_medium_cubic,COST,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.1174,0.14627,0.086261,0.116951,0.019364,0.363242,0.945886,2.06886,0.308539,2.104034,0.006684,9.0,123,2,5.666667,0.967742,0.09749,30,Success
COST_uniform_L1.00e+00_Pen2_medium_cubic,COST,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.118731,0.147539,0.094882,0.118589,0.013663,0.364478,0.999383,2.172177,0.328945,2.207574,0.012696,9.0,125,2,5.666667,0.967742,0.097944,30,Success
COST_uniform_L2.50e+00_Pen2_medium_cubic,COST,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.120466,0.149613,0.09911,0.121247,0.000582,0.366713,1.035538,2.232265,0.406531,2.266199,0.012055,9.0,128,2,5.666667,0.967742,0.097921,30,Success
COST_uniform_L5.00e+00_Pen2_medium_cubic,COST,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.123339,0.151954,0.102861,0.124223,0.00524,0.37043,1.051098,2.227674,0.410437,2.259651,0.010419,9.0,129,2,5.666667,0.967742,0.097976,30,Success
COST_uniform_L1.00e+01_Pen2_medium_cubic,COST,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.126868,0.154849,0.106838,0.127868,0.015051,0.375776,1.06539,2.202112,0.347304,2.231645,0.000334,9.0,130,2,5.666667,0.967742,0.115567,30,Success
COST_uniform_L1.50e+01_Pen2_medium_cubic,COST,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.128777,0.156564,0.109344,0.130009,0.019618,0.379079,1.076832,2.186862,0.333614,2.21491,0.007634,9.0,130,2,5.666667,0.967742,0.098179,30,Success
COST_uniform_L2.00e+01_Pen2_medium_cubic,COST,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.129983,0.157694,0.110951,0.131416,0.022304,0.381273,1.084261,2.177933,0.351638,2.204976,0.006842,9.0,131,2,5.666667,0.967742,0.098011,30,Success
UNH_uniform_L0.00e+00_Pen2_medium_cubic,UNH,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.091625,0.178193,0.024508,0.174472,0.000655,0.736362,0.183236,0.350814,0.097029,0.349965,0.0,2.225,801,2,4.445055,0.98913,0.268907,182,Success
UNH_uniform_L1.00e-04_Pen2_medium_cubic,UNH,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.093325,0.178101,0.026349,0.174379,0.000307,0.697607,0.241421,0.44175,0.106369,0.441301,1e-06,2.225,354,2,4.445055,0.98913,0.208812,182,Success
UNH_uniform_L1.00e-03_Pen2_medium_cubic,UNH,2025-05-02,uniform,0.001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.093156,0.178067,0.026448,0.174344,0.000295,0.692435,0.249439,0.439971,0.130039,0.440104,7.7e-05,2.225,221,2,4.445055,0.98913,0.203796,182,Success
UNH_uniform_L1.00e-02_Pen2_medium_cubic,UNH,2025-05-02,uniform,0.01,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.093411,0.177589,0.030322,0.173853,6e-06,0.715146,0.328999,0.753032,0.158357,0.753992,6.2e-05,7.56202,139,2,4.445055,0.98913,0.203007,182,Success
UNH_uniform_L1.00e-01_Pen2_medium_cubic,UNH,2025-05-02,uniform,0.1,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.100973,0.183402,0.042274,0.179818,6.2e-05,0.832539,0.836695,2.080383,0.216367,2.034751,0.000452,17.678849,96,2,4.445055,0.98913,0.201885,182,Success
UNH_uniform_L5.00e-01_Pen2_medium_cubic,UNH,2025-05-02,uniform,0.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.115049,0.196682,0.05008,0.193417,0.000216,0.900374,1.572007,3.555938,0.34697,3.348295,0.002315,21.440575,98,2,4.445055,0.98913,0.202258,182,Success
UNH_uniform_L1.00e+00_Pen2_medium_cubic,UNH,2025-05-02,uniform,1.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.124092,0.205697,0.054972,0.202627,0.000794,0.91676,1.983002,4.24956,0.416304,3.917965,0.003388,21.825192,106,2,4.445055,0.98913,0.203221,182,Success
UNH_uniform_L2.50e+00_Pen2_medium_cubic,UNH,2025-05-02,uniform,2.5,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.13788,0.220223,0.068206,0.217437,0.000188,0.925756,2.582873,5.216067,0.441781,4.702029,0.001474,23.80021,121,2,4.445055,0.98913,0.201904,182,Success
UNH_uniform_L5.00e+00_Pen2_medium_cubic,UNH,2025-05-02,uniform,5.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.148408,0.231581,0.079293,0.228995,0.000467,0.917051,2.965708,5.862235,0.459913,5.227242,0.005676,24.48477,125,2,4.445055,0.98913,0.202535,182,Success
UNH_uniform_L1.00e+01_Pen2_medium_cubic,UNH,2025-05-02,uniform,10.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.157929,0.242002,0.092946,0.239585,0.0002,0.894831,3.250352,6.320322,0.495673,5.59066,0.003541,26.089243,127,2,4.445055,0.98913,0.201949,182,Success
UNH_uniform_L1.50e+01_Pen2_medium_cubic,UNH,2025-05-02,uniform,15.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.162968,0.247434,0.100307,0.245101,0.000376,0.878403,3.375533,6.502215,0.510418,5.729711,0.002701,27.15544,127,2,4.445055,0.98913,0.202569,182,Success
UNH_uniform_L2.00e+01_Pen2_medium_cubic,UNH,2025-05-02,uniform,20.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.166116,0.250932,0.100886,0.248652,0.000985,0.866625,3.447236,6.601896,0.514748,5.804459,0.002252,28.068982,128,2,4.445055,0.98913,0.20219,182,Success
JNJ_uniform_L0.00e+00_Pen2_medium_cubic,JNJ,2025-05-02,uniform,0.0,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.070606,0.114981,0.041855,0.093898,0.002615,0.568364,0.177892,1.111112,0.002414,1.110955,0.0,8.3,344,2,4.482143,0.835821,0.181467,56,Success
JNJ_uniform_L1.00e-04_Pen2_medium_cubic,JNJ,2025-05-02,uniform,0.0001,2,medium,cubic,medium,8,5,3,3,3,0.3,0.01,0.072802,0.117925,0.042665,0.097545,0.004439,0.568364,0.232561,1.115669,0.061965,1.115481,2.2e-05,8.3,365,2,4.482143,0.835821,0.116783,56,Success
